562.926          1e-06
560.671    1.02329e-06
558.429    1.04713e-06
556.201    1.07152e-06
553.989    1.09648e-06
551.792    1.12202e-06
549.612    1.14816e-06
547.451     1.1749e-06
545.307    1.20227e-06
543.184    1.23027e-06
541.081    1.25893e-06
539    1.28826e-06
536.942    1.31827e-06
534.907    1.34897e-06
532.897    1.38039e-06
530.911    1.41255e-06
528.952    1.44545e-06
527.019    1.47912e-06
525.113    1.51358e-06
523.234    1.54883e-06
521.383    1.58491e-06
519.561    1.62183e-06
517.766    1.65961e-06
516    1.69826e-06
514.262    1.73782e-06
512.553     1.7783e-06
510.871    1.81973e-06
509.217    1.86211e-06
507.59    1.90549e-06
505.989    1.94987e-06
504.414    1.99529e-06
502.865    2.04177e-06
501.34    2.08933e-06
499.839      2.138e-06
498.36     2.1878e-06
496.903    2.23876e-06
495.466    2.29091e-06
494.049    2.34427e-06
492.65    2.39888e-06
491.269    2.45476e-06
489.904    2.51194e-06
488.554    2.57045e-06
487.218    2.63033e-06
485.895     2.6916e-06
484.583    2.75429e-06
483.282    2.81845e-06
481.99     2.8841e-06
480.707    2.95128e-06
479.432    3.02003e-06
478.163    3.09038e-06
476.9    3.16236e-06
475.642    3.23602e-06
474.389     3.3114e-06
473.14    3.38854e-06
471.893    3.46747e-06
470.65    3.54824e-06
469.409    3.63089e-06
468.17    3.71546e-06
466.933    3.80201e-06
465.698    3.89057e-06
464.464     3.9812e-06
463.232    4.07393e-06
462.002    4.16883e-06
460.773    4.26594e-06
459.547    4.36531e-06
458.323    4.46699e-06
457.102    4.57104e-06
455.884    4.67752e-06
454.67    4.78647e-06
453.46    4.89797e-06
452.255    5.01206e-06
451.055    5.12881e-06
449.86    5.24827e-06
448.673    5.37052e-06
447.493    5.49562e-06
446.321    5.62364e-06
445.158    5.75463e-06
444.005    5.88868e-06
442.862    6.02584e-06
441.73    6.16621e-06
440.61    6.30984e-06
439.503    6.45682e-06
438.41    6.60722e-06
437.331    6.76113e-06
436.267    6.91862e-06
435.219    7.07977e-06
434.187    7.24469e-06
433.172    7.41344e-06
432.175    7.58613e-06
431.197    7.76284e-06
430.237    7.94366e-06
429.297    8.12869e-06
428.377    8.31804e-06
427.477     8.5118e-06
426.598    8.71007e-06
425.74    8.91296e-06
424.903    9.12057e-06
424.087    9.33302e-06
423.294    9.55042e-06
422.522    9.77288e-06
421.772    1.00005e-05
421.043    1.02335e-05
420.336    1.04718e-05
419.651    1.07158e-05
418.987    1.09654e-05
418.343    1.12208e-05
417.721    1.14822e-05
417.119    1.17496e-05
416.536    1.20233e-05
415.973    1.23034e-05
415.429      1.259e-05
414.903    1.28832e-05
414.395    1.31833e-05
413.904    1.34904e-05
413.43    1.38047e-05
412.971    1.41262e-05
412.528    1.44553e-05
412.099     1.4792e-05
411.683    1.51366e-05
411.281    1.54891e-05
410.891    1.58499e-05
410.512    1.62191e-05
410.144    1.65969e-05
409.786    1.69835e-05
409.437    1.73791e-05
409.098     1.7784e-05
408.766    1.81982e-05
408.441    1.86221e-05
408.123    1.90559e-05
407.811    1.94998e-05
407.505     1.9954e-05
407.204    2.04188e-05
406.906    2.08944e-05
406.613    2.13811e-05
406.324    2.18792e-05
406.037    2.23888e-05
405.753    2.29103e-05
405.471     2.3444e-05
405.191    2.39901e-05
404.912    2.45489e-05
404.634    2.51207e-05
404.358    2.57059e-05
404.082    2.63046e-05
403.806    2.69174e-05
403.531    2.75444e-05
403.255     2.8186e-05
402.98    2.88425e-05
402.704    2.95144e-05
402.428    3.02019e-05
402.151    3.09054e-05
401.873    3.16253e-05
401.595    3.23619e-05
401.315    3.31158e-05
401.035    3.38871e-05
400.754    3.46765e-05
400.471    3.54842e-05
400.188    3.63108e-05
399.903    3.71566e-05
399.617    3.80221e-05
399.329    3.89078e-05
399.041    3.98141e-05
398.751    4.07415e-05
398.459    4.16905e-05
398.166    4.26616e-05
397.872    4.36554e-05
397.576    4.46722e-05
397.279    4.57128e-05
396.98    4.67776e-05
396.679    4.78672e-05
396.377    4.89822e-05
396.073    5.01232e-05
395.768    5.12908e-05
395.461    5.24855e-05
395.152    5.37081e-05
394.842    5.49591e-05
394.53    5.62393e-05
394.216    5.75493e-05
393.9    5.88899e-05
393.582    6.02616e-05
393.263    6.16653e-05
392.942    6.31017e-05
392.618    6.45716e-05
392.293    6.60757e-05
391.966    6.76148e-05
391.637    6.91898e-05
391.305    7.08015e-05
390.972    7.24507e-05
390.637    7.41383e-05
390.299    7.58653e-05
389.96    7.76324e-05
389.618    7.94408e-05
389.274    8.12912e-05
388.928    8.31848e-05
388.579    8.51225e-05
388.228    8.71053e-05
387.875    8.91343e-05
387.52    9.12105e-05
387.162    9.33351e-05
386.801    9.55092e-05
386.439     9.7734e-05
386.073     0.00010001
385.705     0.00010234
385.335    0.000104724
384.962    0.000107163
384.586    0.000109659
384.208    0.000112214
383.827    0.000114827
383.443    0.000117502
383.057    0.000120239
382.667     0.00012304
382.275    0.000125906
381.88    0.000128838
381.482    0.000131839
381.081     0.00013491
380.677    0.000138053
380.27    0.000141269
379.86    0.000144559
379.446    0.000147926
379.03    0.000151372
378.61    0.000154898
378.187    0.000158506
377.761    0.000162198
377.332    0.000165976
376.899    0.000169842
376.463    0.000173798
376.023    0.000177846
375.58    0.000181989
375.133    0.000186228
374.683    0.000190566
374.229    0.000195005
373.771    0.000199547
373.31    0.000204195
372.845    0.000208951
372.376    0.000213818
371.903    0.000218799
371.427    0.000223895
370.946    0.000229111
370.462    0.000234447
369.973    0.000239908
369.481    0.000245496
368.984    0.000251215
368.483    0.000257066
367.978    0.000263054
367.469    0.000269181
366.956    0.000275451
366.438    0.000281868
365.916    0.000288433
365.389    0.000295152
364.858    0.000302027
364.322    0.000309062
363.782    0.000316261
363.237    0.000323627
362.688    0.000331165
362.134    0.000338879
361.575    0.000346773
361.011     0.00035485
360.443    0.000363116
359.87    0.000371574
359.291    0.000380229
358.708    0.000389085
358.12    0.000398148
357.526    0.000407422
356.928    0.000416913
356.324    0.000426624
355.715    0.000436561
355.101     0.00044673
354.482    0.000457135
353.857    0.000467783
353.227     0.00047868
352.592    0.000489829
351.951    0.000501239
351.304    0.000512914
350.653    0.000524862
349.995    0.000537087
349.332    0.000549598
348.663    0.000562399
347.989    0.000575499
347.309    0.000588904
346.623    0.000602622
345.931    0.000616659
345.234    0.000631022
344.53    0.000645721
343.821    0.000660762
343.106    0.000676153
342.385    0.000691902
341.658    0.000708019
340.925    0.000724511
340.185    0.000741387
339.44    0.000758656
338.689    0.000776327
337.932     0.00079441
337.169    0.000812914
336.399    0.000831849
335.624    0.000851226
334.842    0.000871053
334.054    0.000891343
333.26    0.000912105
332.46     0.00093335
331.654    0.000955091
330.841    0.000977338
330.023      0.0010001
329.198      0.0010234
328.367     0.00104724
327.53     0.00107163
326.687     0.00109659
325.838     0.00112213
324.983     0.00114827
324.122     0.00117502
323.255     0.00120239
322.382     0.00123039
321.503     0.00125905
320.618     0.00128838
319.727     0.00131839
318.831      0.0013491
317.929     0.00138053
317.021     0.00141268
316.108     0.00144559
315.189     0.00147926
314.265     0.00151372
313.336     0.00154897
312.401     0.00158506
311.461     0.00162198
310.516     0.00165976
309.567     0.00169842
308.612     0.00173798
307.653     0.00177846
306.689     0.00181989
305.721     0.00186228
304.749     0.00190566
303.772     0.00195004
302.792     0.00199547
301.808     0.00204195
300.82     0.00208951
299.829     0.00213818
298.835     0.00218798
297.838     0.00223895
296.837      0.0022911
295.835     0.00234447
294.83     0.00239908
293.823     0.00245496
292.814     0.00251214
291.804     0.00257066
290.792     0.00263054
289.78     0.00269181
288.766     0.00275451
287.753     0.00281867
286.739     0.00288432
285.725     0.00295151
284.712     0.00302026
283.7     0.00309061
282.689      0.0031626
281.68     0.00323627
280.673     0.00331165
279.668     0.00338879
278.666     0.00346772
277.667     0.00354849
276.672     0.00363115
275.681     0.00371573
274.694     0.00380228
273.712     0.00389085
272.735     0.00398148
271.764     0.00407422
270.8     0.00416912
269.842     0.00426623
268.891      0.0043656
267.948     0.00446729
267.013     0.00457134
266.086     0.00467782
265.169     0.00478679
264.261     0.00489828
263.363     0.00501238
262.475     0.00512913
261.598     0.00524861
260.733     0.00537086
259.88     0.00549596
259.039     0.00562398
258.211     0.00575498
257.396     0.00588903
256.594      0.0060262
255.807     0.00616657
255.034     0.00631021
254.276     0.00645719
253.534      0.0066076
252.807     0.00676151
252.095     0.00691901
251.4     0.00708017
250.722     0.00724509
250.06     0.00741385
249.416     0.00758654
248.788     0.00776325
248.179     0.00794408
247.586     0.00812912
247.012     0.00831847
246.456     0.00851224
245.917     0.00871051
245.397     0.00891341
244.894     0.00912103
244.41     0.00933348
243.944     0.00955089
243.495     0.00977335
243.065       0.010001
242.653       0.010234
242.258      0.0104723
241.88      0.0107163
241.52      0.0109659
241.177      0.0112213
240.851      0.0114827
240.541      0.0117502
240.247      0.0120239
239.969      0.0123039
